,Month,DayofMonth,DayOfWeek,Reporting_Airline,Flight_Number_Reporting_Airline,DepTime,DepDelay,ArrTime,ArrDelay
1779,3,3,1,AA,302,1724.0,-6.0,2030.0,-33.0
1780,3,4,2,AA,302,1726.0,-4.0,2020.0,-43.0
1781,3,5,3,AA,302,1950.0,140.0,15.0,192.0
1782,3,6,4,AA,302,1728.0,-2.0,2102.0,-1.0
1783,3,7,5,AA,302,1722.0,-8.0,2033.0,-30.0
1784,3,8,6,AA,302,1724.0,-6.0,2012.0,-51.0
1785,3,9,7,AA,302,1719.0,-10.0,2002.0,-51.0
1786,3,10,1,AA,302,1721.0,-8.0,2004.0,-49.0
1787,3,11,2,AA,302,1834.0,65.0,2157.0,64.0
1788,3,12,3,AA,302,1723.0,-6.0,2037.0,-16.0
1789,3,13,4,AA,302,1723.0,-6.0,2025.0,-28.0
1790,3,14,5,AA,302,1830.0,61.0,2202.0,69.0
1791,3,15,6,AA,302,1746.0,17.0,2045.0,-8.0
1792,3,16,7,AA,302,1748.0,19.0,2209.0,76.0
1793,3,17,1,AA,302,1723.0,-6.0,2051.0,-2.0
1794,3,18,2,AA,302,1728.0,-1.0,2030.0,-23.0
1795,3,19,3,AA,302,1722.0,-7.0,2045.0,-8.0
1796,3,20,4,AA,302,1727.0,-2.0,2012.0,-41.0
1797,3,21,5,AA,302,1724.0,-5.0,2038.0,-15.0
1798,3,22,6,AA,302,1723.0,-6.0,2043.0,-10.0
1799,3,23,7,AA,302,1723.0,-6.0,2020.0,-33.0
1800,3,24,1,AA,302,1723.0,-6.0,2027.0,-26.0
1801,3,25,2,AA,302,1723.0,-6.0,2018.0,-35.0
1802,3,26,3,AA,302,1748.0,19.0,2039.0,-14.0
1803,3,27,4,AA,302,1720.0,-9.0,2030.0,-23.0
1804,3,28,5,AA,302,1725.0,-4.0,2009.0,-44.0
1805,3,29,6,AA,302,1719.0,-10.0,2007.0,-46.0
1806,3,30,7,AA,302,1732.0,3.0,2108.0,15.0
1807,3,31,1,AA,302,1733.0,4.0,2105.0,12.0
1808,3,1,6,AA,306,1703.0,34.0,1954.0,-2.0
1809,3,2,7,AA,306,1625.0,-5.0,1917.0,-41.0
1810,3,3,1,AA,306,1624.0,-6.0,1906.0,-52.0
1811,3,4,2,AA,306,1624.0,-6.0,1908.0,-50.0
1812,3,5,3,AA,306,1630.0,0.0,2028.0,30.0
1813,3,6,4,AA,306,1626.0,-4.0,2011.0,13.0
1814,3,7,5,AA,306,1623.0,-7.0,1939.0,-19.0
1815,3,8,6,AA,306,1623.0,-7.0,1915.0,-43.0
1816,3,9,7,AA,306,1624.0,-6.0,1852.0,-61.0
1817,3,10,1,AA,306,1624.0,-6.0,1923.0,-30.0
1818,3,11,2,AA,306,1625.0,-5.0,2006.0,13.0
1819,3,12,3,AA,306,1621.0,-9.0,1934.0,-19.0
1820,3,13,4,AA,306,1621.0,-9.0,1940.0,-13.0
1821,3,14,5,AA,306,1630.0,0.0,1943.0,-10.0
1822,3,15,6,AA,306,1620.0,-9.0,2003.0,12.0
1823,3,16,7,AA,306,1625.0,-5.0,2016.0,23.0
1824,3,17,1,AA,306,1846.0,136.0,2208.0,135.0
1825,3,18,2,AA,306,1624.0,-6.0,1926.0,-27.0
1826,3,19,3,AA,306,1628.0,-2.0,1932.0,-21.0
1827,3,20,4,AA,306,1630.0,0.0,1924.0,-29.0
1828,3,21,5,AA,306,1624.0,-6.0,2010.0,17.0
1829,3,22,6,AA,306,1623.0,-6.0,1933.0,-18.0
1830,3,23,7,AA,306,1623.0,-7.0,1910.0,-43.0
1831,3,24,1,AA,306,1637.0,7.0,1920.0,-33.0
1832,3,25,2,AA,306,1625.0,-5.0,1926.0,-27.0
1833,3,26,3,AA,306,1625.0,-5.0,1919.0,-34.0
1834,3,27,4,AA,306,1625.0,-5.0,1936.0,-17.0
1835,3,28,5,AA,306,1625.0,-5.0,1904.0,-49.0
1836,3,29,6,AA,306,1641.0,12.0,1939.0,-12.0
1837,3,30,7,AA,306,1624.0,-5.0,1943.0,-8.0
1838,3,31,1,AA,306,1622.0,-7.0,1949.0,-2.0
1839,3,1,6,AA,341,1655.0,85.0,1952.0,52.0
1840,3,2,7,AA,341,1526.0,-4.0,1822.0,-38.0
1841,3,3,1,AA,341,1521.0,-9.0,1820.0,-40.0
1842,3,4,2,AA,341,1525.0,-5.0,1810.0,-50.0
1843,3,5,3,AA,341,1523.0,-7.0,1917.0,17.0
1844,3,6,4,AA,341,1525.0,-5.0,1902.0,1.0
1845,3,7,5,AA,341,1521.0,-9.0,1833.0,-28.0
1846,3,8,6,AA,341,1610.0,40.0,1911.0,10.0
1847,3,9,7,AA,341,1535.0,5.0,1814.0,-40.0
1848,3,10,1,AA,341,1530.0,0.0,1807.0,-47.0
1849,3,11,2,AA,341,1524.0,-6.0,1820.0,-34.0
1850,3,12,3,AA,341,1523.0,-7.0,1819.0,-35.0
1851,3,13,4,AA,341,1532.0,2.0,1831.0,-23.0
1852,3,14,5,AA,341,1528.0,-2.0,1824.0,-30.0
1853,3,15,6,AA,341,1528.0,-2.0,1833.0,-21.0
1854,3,16,7,AA,341,1532.0,2.0,1913.0,19.0
1855,3,17,1,AA,341,1529.0,-1.0,1837.0,-17.0
1856,3,18,2,AA,341,1530.0,0.0,1826.0,-28.0
1857,3,19,3,AA,341,1522.0,-8.0,1816.0,-38.0
1858,3,20,4,AA,341,1521.0,-9.0,1810.0,-44.0
1859,3,21,5,AA,341,2200.0,390.0,136.0,402.0
1860,3,22,6,AA,341,1521.0,-9.0,1842.0,-12.0
1861,3,23,7,AA,341,1527.0,-3.0,1817.0,-37.0
1862,3,24,1,AA,341,1532.0,2.0,1824.0,-30.0
1863,3,25,2,AA,341,1523.0,-7.0,1818.0,-36.0
1864,3,26,3,AA,341,1528.0,-2.0,1823.0,-31.0
1865,3,27,4,AA,341,1551.0,21.0,1905.0,11.0
1866,3,28,5,AA,341,1523.0,-7.0,1758.0,-56.0
1867,3,29,6,AA,341,1524.0,-6.0,1842.0,-12.0
1868,3,30,7,AA,341,1530.0,0.0,1927.0,33.0
1869,3,31,1,AA,341,1523.0,-7.0,1833.0,-21.0
1870,3,12,3,B6,723,1423.0,-7.0,1723.0,-32.0
1871,3,12,3,B6,823,1544.0,-6.0,1842.0,-32.0
1872,3,12,3,B6,1723,2043.0,-2.0,2351.0,-27.0
1873,3,12,3,B6,2223,850.0,-5.0,1200.0,-18.0
1874,3,12,3,B6,2715,1852.0,-7.0,2149.0,-34.0
1875,3,13,4,B6,123,645.0,-14.0,951.0,-30.0
1876,3,13,4,B6,323,1052.0,-8.0,1404.0,-14.0
1877,3,13,4,B6,523,553.0,-7.0,912.0,-6.0
1878,3,13,4,B6,623,950.0,-9.0,1250.0,-29.0
1879,3,13,4,B6,723,1425.0,-5.0,1816.0,21.0
1880,3,13,4,B6,823,1550.0,0.0,1856.0,-18.0
1881,3,13,4,B6,1723,2036.0,-9.0,2342.0,-34.0
1882,3,13,4,B6,2223,845.0,-10.0,1149.0,-29.0
1883,3,13,4,B6,2715,2002.0,63.0,2325.0,62.0
1884,3,14,5,B6,123,647.0,-12.0,937.0,-44.0
1885,3,14,5,B6,323,1053.0,-7.0,1352.0,-26.0
1886,3,14,5,B6,523,551.0,-9.0,844.0,-34.0
1887,3,14,5,B6,623,952.0,-7.0,1253.0,-26.0
1888,3,14,5,B6,723,1432.0,2.0,1733.0,-22.0
1890,3,14,5,B6,1723,2047.0,2.0,21.0,5.0
1891,3,14,5,B6,2223,848.0,-7.0,1150.0,-28.0
1892,3,14,5,B6,2715,1854.0,-5.0,2154.0,-29.0
1893,3,15,6,B6,123,700.0,0.0,954.0,-26.0
1894,3,15,6,B6,323,1050.0,-10.0,1354.0,-24.0
1895,3,15,6,B6,723,1640.0,-5.0,1925.0,-42.0
1896,3,15,6,B6,823,1547.0,-3.0,1844.0,-30.0
1897,3,15,6,B6,1723,2111.0,26.0,22.0,5.0
1898,3,15,6,B6,2223,850.0,-5.0,1202.0,-16.0
1899,3,15,6,B6,2715,1854.0,-5.0,2207.0,-16.0
1900,3,16,7,B6,123,755.0,25.0,1107.0,14.0
1901,3,16,7,B6,523,553.0,-7.0,849.0,-29.0
1902,3,16,7,B6,623,959.0,0.0,1340.0,21.0
1903,3,16,7,B6,723,1428.0,-2.0,1750.0,-5.0
1904,3,16,7,B6,823,1541.0,-4.0,1917.0,7.0
1905,3,16,7,B6,1723,2218.0,93.0,239.0,143.0
1906,3,16,7,B6,2223,848.0,-7.0,1212.0,-6.0
1907,3,16,7,B6,2715,2012.0,73.0,32.0,131.0
1908,3,16,7,B6,2723,1158.0,-2.0,1454.0,-27.0
1909,3,17,1,B6,123,657.0,-2.0,1010.0,-11.0
1910,3,17,1,B6,323,1052.0,-8.0,1407.0,-11.0
1911,3,17,1,B6,523,550.0,-10.0,852.0,-26.0
1912,3,17,1,B6,623,954.0,-5.0,1320.0,1.0
1913,3,17,1,B6,723,1425.0,-5.0,1750.0,-5.0
1914,3,17,1,B6,823,1541.0,-9.0,1857.0,-17.0
1915,3,17,1,B6,1723,2038.0,-7.0,30.0,14.0
1916,3,17,1,B6,2223,853.0,-2.0,1219.0,1.0
1917,3,17,1,B6,2715,1848.0,-11.0,2225.0,2.0
1918,3,17,1,B6,2723,1155.0,-5.0,1519.0,-2.0
1919,3,18,2,B6,123,656.0,-3.0,1021.0,0.0
1920,3,18,2,B6,323,1053.0,-7.0,1415.0,-3.0
1921,3,18,2,B6,523,557.0,-3.0,932.0,14.0
1922,3,18,2,B6,623,955.0,-4.0,1328.0,9.0
1923,3,18,2,B6,723,1423.0,-7.0,1722.0,-33.0
1924,3,18,2,B6,823,1544.0,-6.0,1845.0,-29.0
1925,3,18,2,B6,1723,2039.0,-6.0,2349.0,-27.0
1926,3,18,2,B6,2223,901.0,6.0,1216.0,-2.0
1927,3,18,2,B6,2715,1844.0,-15.0,2153.0,-30.0
1928,3,18,2,B6,2723,1200.0,0.0,1509.0,-12.0
1929,3,19,3,B6,123,704.0,5.0,1017.0,-4.0
1930,3,19,3,B6,323,1100.0,0.0,1404.0,-14.0
1931,3,19,3,B6,523,620.0,20.0,928.0,10.0
1932,3,19,3,B6,623,950.0,-9.0,1250.0,-29.0
1933,3,19,3,B6,723,1422.0,-8.0,1723.0,-32.0
1934,3,19,3,B6,823,1544.0,-6.0,1836.0,-38.0
1935,3,19,3,B6,1723,2044.0,-1.0,2340.0,-37.0
1936,3,19,3,B6,2223,845.0,-10.0,1145.0,-33.0
1937,3,19,3,B6,2715,1849.0,-10.0,2211.0,-12.0
1938,3,19,3,B6,2723,1152.0,-8.0,1443.0,-40.0
1939,3,20,4,B6,123,651.0,-8.0,956.0,-25.0
1940,3,20,4,B6,323,1058.0,-2.0,1349.0,-29.0
1941,3,20,4,B6,523,546.0,-14.0,845.0,-33.0
1942,3,20,4,B6,623,1000.0,1.0,1307.0,-12.0
1943,3,20,4,B6,723,1429.0,-1.0,1723.0,-32.0
1944,3,20,4,B6,823,1539.0,-6.0,1841.0,-29.0
1945,3,20,4,B6,1723,2042.0,-3.0,2337.0,-39.0
1946,3,20,4,B6,2223,846.0,-9.0,1216.0,-2.0
1947,3,20,4,B6,2715,1849.0,-10.0,2139.0,-44.0
1948,3,20,4,B6,2723,1150.0,-10.0,1441.0,-40.0
1949,3,21,5,B6,123,647.0,-12.0,934.0,-47.0
1950,3,21,5,B6,323,1052.0,-8.0,1341.0,-37.0
1951,3,21,5,B6,523,549.0,-11.0,848.0,-30.0
1952,3,21,5,B6,623,954.0,-5.0,1256.0,-23.0
1953,3,21,5,B6,723,1426.0,-4.0,1745.0,-10.0
1954,3,21,5,B6,823,1624.0,34.0,1948.0,34.0
1955,3,21,5,B6,1723,2041.0,-4.0,2358.0,-18.0
1956,3,21,5,B6,2223,1119.0,144.0,1426.0,128.0
1957,3,21,5,B6,2715,1847.0,-12.0,2207.0,-16.0
1958,3,21,5,B6,2723,1200.0,0.0,1503.0,-18.0
1959,3,22,6,B6,123,650.0,-10.0,1001.0,-19.0
1960,3,22,6,B6,723,1637.0,-8.0,1953.0,-14.0
1961,3,22,6,B6,823,1548.0,-2.0,1901.0,-13.0
1962,3,22,6,B6,1723,2036.0,-9.0,31.0,13.0
1963,3,22,6,B6,2223,845.0,-10.0,1205.0,-13.0
1964,3,22,6,B6,2715,1855.0,-4.0,2216.0,-7.0
1965,3,22,6,B6,2723,1150.0,-10.0,1505.0,-18.0
1966,3,23,7,B6,123,723.0,-7.0,1037.0,-16.0
1967,3,23,7,B6,523,557.0,-3.0,906.0,-12.0
1968,3,23,7,B6,623,951.0,-8.0,1313.0,-6.0
1969,3,23,7,B6,723,1433.0,3.0,1727.0,-28.0
1970,3,23,7,B6,823,1544.0,-6.0,1838.0,-36.0
1971,3,1,6,B6,523,550.0,-10.0,846.0,-32.0
1972,3,1,6,B6,823,1541.0,-4.0,1835.0,-42.0
1973,3,1,6,B6,1723,2058.0,-12.0,8.0,-42.0
1974,3,1,6,B6,2223,856.0,-4.0,1150.0,-30.0
1975,3,1,6,B6,2323,2006.0,-9.0,2315.0,-29.0
1976,3,1,6,B6,2715,1837.0,7.0,2204.0,9.0
1977,3,2,7,B6,123,727.0,-2.0,1017.0,-35.0
1978,3,2,7,B6,323,1120.0,20.0,1413.0,-7.0
1979,3,2,7,B6,523,554.0,-6.0,842.0,-36.0
1980,3,2,7,B6,623,951.0,-9.0,1258.0,-22.0
1981,3,2,7,B6,823,1540.0,-3.0,1851.0,-24.0
1982,3,2,7,B6,1723,2106.0,-4.0,24.0,-26.0
1983,3,2,7,B6,2223,853.0,-7.0,1206.0,-14.0
1984,3,2,7,B6,2323,2012.0,-3.0,2319.0,-25.0
1985,3,2,7,B6,2715,1824.0,-6.0,2126.0,-29.0
1986,3,3,1,B6,123,651.0,-9.0,945.0,-37.0
1987,3,3,1,B6,323,1053.0,-7.0,1359.0,-21.0
1988,3,3,1,B6,523,552.0,-8.0,843.0,-35.0
1989,3,3,1,B6,623,955.0,-5.0,1302.0,-18.0
1990,3,3,1,B6,823,1540.0,-5.0,1825.0,-52.0
1991,3,3,1,B6,1723,2122.0,12.0,25.0,-25.0
1992,3,3,1,B6,2223,853.0,-7.0,1154.0,-26.0
1993,3,3,1,B6,2323,2013.0,-2.0,2307.0,-37.0
1994,3,3,1,B6,2715,1824.0,-6.0,2109.0,-46.0
1995,3,4,2,B6,123,705.0,6.0,1023.0,2.0
1996,3,4,2,B6,323,1100.0,0.0,1404.0,-16.0
1997,3,4,2,B6,523,549.0,-11.0,858.0,-20.0
1998,3,4,2,B6,623,949.0,-10.0,1304.0,-15.0
1999,3,4,2,B6,823,1541.0,-4.0,1847.0,-30.0
2000,3,4,2,B6,1723,2100.0,-10.0,2359.0,-51.0
2001,3,4,2,B6,2223,855.0,-5.0,1204.0,-16.0
2002,3,4,2,B6,2323,2009.0,-6.0,2323.0,-21.0
2003,3,4,2,B6,2715,1820.0,-10.0,2118.0,-37.0
2004,3,5,3,B6,123,648.0,-11.0,948.0,-33.0
2005,3,5,3,B6,323,1050.0,-10.0,1359.0,-21.0
2006,3,5,3,B6,523,551.0,-9.0,850.0,-28.0
2007,3,5,3,B6,623,953.0,-6.0,1253.0,-27.0
2008,3,5,3,B6,823,1545.0,0.0,1942.0,37.0
2009,3,5,3,B6,1723,2114.0,4.0,31.0,-8.0
2010,3,5,3,B6,2223,855.0,-5.0,1211.0,-9.0
2011,3,5,3,B6,2323,2119.0,64.0,28.0,44.0
2012,3,5,3,B6,2715,1827.0,-3.0,2235.0,40.0
2013,3,6,4,B6,123,737.0,37.0,1103.0,41.0
2014,3,6,4,B6,323,1216.0,76.0,1535.0,77.0
2015,3,6,4,B6,523,553.0,-7.0,930.0,12.0
2016,3,6,4,B6,623,952.0,-7.0,1328.0,9.0
2017,3,6,4,B6,823,1545.0,-5.0,1921.0,7.0
2018,3,6,4,B6,1723,2110.0,0.0,110.0,29.0
2019,3,6,4,B6,2223,850.0,-10.0,1239.0,19.0
2020,3,6,4,B6,2323,2010.0,-5.0,2347.0,1.0
2021,3,6,4,B6,2715,1822.0,-8.0,2141.0,-16.0
2022,3,7,5,B6,123,656.0,-4.0,1015.0,-7.0
2023,3,7,5,B6,323,1058.0,-2.0,1414.0,-4.0
2024,3,7,5,B6,523,615.0,15.0,950.0,32.0
2025,3,7,5,B6,623,952.0,-7.0,1309.0,-10.0
2026,3,7,5,B6,823,1549.0,4.0,1902.0,-8.0
2027,3,7,5,B6,1723,2102.0,-8.0,22.0,-21.0
2028,3,7,5,B6,2223,852.0,-8.0,1218.0,-2.0
2029,3,7,5,B6,2323,2026.0,16.0,23.0,44.0
2030,3,7,5,B6,2715,1825.0,-5.0,2150.0,-7.0
2031,3,8,6,B6,523,552.0,-8.0,849.0,-29.0
2032,3,8,6,B6,823,1535.0,-10.0,1819.0,-46.0
2033,3,8,6,B6,1723,2103.0,-7.0,26.0,-16.0
2034,3,8,6,B6,2223,900.0,0.0,1152.0,-28.0
2035,3,8,6,B6,2323,2018.0,3.0,2338.0,-8.0
2036,3,8,6,B6,2715,1831.0,1.0,2152.0,-5.0
2037,3,9,7,B6,123,721.0,-9.0,1008.0,-45.0
2038,3,9,7,B6,323,1101.0,-9.0,1348.0,-40.0
2039,3,9,7,B6,523,551.0,-9.0,851.0,-27.0
2040,3,9,7,B6,623,1000.0,1.0,1249.0,-30.0
2041,3,9,7,B6,823,1601.0,11.0,1858.0,-16.0
2042,3,9,7,B6,1723,2104.0,-6.0,2352.0,-50.0
2043,3,9,7,B6,2223,853.0,-2.0,1158.0,-20.0
2044,3,9,7,B6,2323,2014.0,-1.0,2305.0,-43.0
2045,3,9,7,B6,2715,1828.0,-2.0,2114.0,-33.0
2046,3,10,1,B6,123,653.0,-6.0,935.0,-46.0
2047,3,10,1,B6,323,1341.0,161.0,1632.0,134.0
2048,3,10,1,B6,523,549.0,-11.0,848.0,-30.0
2049,3,10,1,B6,623,948.0,-11.0,1235.0,-44.0
2050,3,10,1,B6,823,1745.0,115.0,2028.0,74.0
2051,3,10,1,B6,1723,2118.0,8.0,13.0,-28.0
2052,3,10,1,B6,2223,1046.0,111.0,1354.0,96.0
2053,3,10,1,B6,2323,2006.0,-9.0,2305.0,-41.0
2054,3,10,1,B6,2715,1821.0,-9.0,2119.0,-35.0
2055,3,11,2,B6,123,647.0,-8.0,951.0,-22.0
2056,3,11,2,B6,323,1055.0,-5.0,1416.0,-2.0
2057,3,11,2,B6,523,555.0,-5.0,909.0,-9.0
2058,3,11,2,B6,623,950.0,-9.0,1301.0,-18.0
2059,3,11,2,B6,723,1428.0,-2.0,1748.0,-7.0
2060,3,11,2,B6,823,1540.0,-10.0,1912.0,-2.0
2061,3,11,2,B6,1723,2042.0,-3.0,2347.0,-30.0
2062,3,11,2,B6,2223,845.0,-10.0,1234.0,16.0
2063,3,11,2,B6,2715,1849.0,-10.0,2205.0,-18.0
2064,3,12,3,B6,123,656.0,-3.0,1015.0,-6.0
2065,3,12,3,B6,323,1057.0,-3.0,1412.0,-6.0
2066,3,12,3,B6,523,558.0,-2.0,914.0,-4.0
2067,3,12,3,B6,623,954.0,-5.0,1303.0,-16.0
2068,3,23,7,B6,1723,2041.0,-4.0,17.0,1.0
2069,3,23,7,B6,2223,848.0,-7.0,1201.0,-17.0
2070,3,23,7,B6,2715,1849.0,-10.0,2216.0,-5.0
2071,3,23,7,B6,2723,1157.0,-3.0,1509.0,-12.0
2072,3,24,1,B6,123,649.0,-10.0,938.0,-43.0
2073,3,24,1,B6,323,1111.0,11.0,1400.0,-18.0
2074,3,24,1,B6,523,555.0,-5.0,849.0,-29.0
2075,3,24,1,B6,623,952.0,-7.0,1241.0,-38.0
2076,3,24,1,B6,723,1425.0,-5.0,1732.0,-23.0
2077,3,24,1,B6,823,1549.0,-1.0,1836.0,-38.0
2078,3,24,1,B6,1723,2106.0,21.0,7.0,-9.0
2079,3,24,1,B6,2223,914.0,19.0,1235.0,17.0
2080,3,24,1,B6,2715,1931.0,32.0,2224.0,1.0
2081,3,24,1,B6,2723,1154.0,-6.0,1451.0,-32.0
2082,3,25,2,B6,123,648.0,-11.0,938.0,-43.0
2083,3,25,2,B6,323,1052.0,-8.0,1349.0,-29.0
2084,3,25,2,B6,523,548.0,-12.0,844.0,-34.0
2085,3,25,2,B6,623,958.0,-1.0,1308.0,-11.0
2086,3,25,2,B6,723,1436.0,6.0,1737.0,-18.0
2087,3,25,2,B6,823,1539.0,-11.0,1837.0,-37.0
2088,3,25,2,B6,1723,2036.0,-9.0,2329.0,-47.0
2089,3,25,2,B6,2223,847.0,-8.0,1155.0,-23.0
2090,3,25,2,B6,2715,1847.0,-12.0,2158.0,-25.0
2091,3,25,2,B6,2723,1156.0,-4.0,1501.0,-22.0
2092,3,26,3,B6,123,652.0,-7.0,1011.0,-10.0
2093,3,26,3,B6,323,1059.0,-1.0,1409.0,-9.0
2094,3,26,3,B6,523,555.0,-5.0,858.0,-20.0
2095,3,26,3,B6,623,949.0,-10.0,1248.0,-31.0
2096,3,26,3,B6,723,1503.0,33.0,1750.0,-5.0
2097,3,26,3,B6,823,1545.0,-5.0,1841.0,-33.0
2098,3,26,3,B6,1723,2036.0,-9.0,15.0,-3.0
2100,3,26,3,B6,2715,1854.0,-5.0,2202.0,-21.0
2101,3,26,3,B6,2723,1150.0,-10.0,1446.0,-35.0
2102,3,27,4,B6,123,655.0,-4.0,1002.0,-19.0
2103,3,27,4,B6,323,1054.0,-6.0,1406.0,-12.0
2104,3,27,4,B6,523,551.0,-9.0,901.0,-17.0
2105,3,27,4,B6,623,952.0,-7.0,1302.0,-17.0
2106,3,27,4,B6,723,1421.0,-9.0,1741.0,-14.0
2107,3,27,4,B6,823,1546.0,-4.0,1857.0,-17.0
2108,3,27,4,B6,1723,2042.0,-3.0,2346.0,-30.0
2109,3,27,4,B6,2223,849.0,-6.0,1159.0,-19.0
2110,3,27,4,B6,2715,1902.0,3.0,2204.0,-19.0
2111,3,27,4,B6,2723,1153.0,-7.0,1500.0,-21.0
2112,3,28,5,B6,123,653.0,-6.0,950.0,-31.0
2113,3,28,5,B6,323,1051.0,-9.0,1334.0,-44.0
2114,3,28,5,B6,523,549.0,-11.0,846.0,-32.0
2115,3,28,5,B6,623,952.0,-7.0,1255.0,-24.0
2116,3,28,5,B6,723,1438.0,8.0,1753.0,-2.0
2117,3,28,5,B6,823,1542.0,-8.0,1838.0,-36.0
2118,3,28,5,B6,1723,2035.0,-10.0,2324.0,-53.0
2119,3,28,5,B6,2223,906.0,11.0,1204.0,-14.0
2120,3,28,5,B6,2715,1852.0,-7.0,2142.0,-41.0
2121,3,28,5,B6,2723,1154.0,-6.0,1455.0,-26.0
2122,3,29,6,B6,123,721.0,21.0,1015.0,-5.0
2123,3,29,6,B6,723,1701.0,16.0,2046.0,39.0
2124,3,29,6,B6,823,1542.0,-8.0,1900.0,-14.0
2125,3,29,6,B6,1723,2037.0,-8.0,2352.0,-22.0
2126,3,29,6,B6,2223,847.0,-8.0,1128.0,-50.0
2127,3,29,6,B6,2715,1851.0,-8.0,2154.0,-29.0
2128,3,29,6,B6,2723,1157.0,-3.0,1449.0,-34.0
2129,3,30,7,B6,223,1052.0,-8.0,1404.0,-9.0
2130,3,30,7,B6,323,1027.0,27.0,1404.0,46.0
2131,3,30,7,B6,423,1857.0,-2.0,2222.0,-2.0
2132,3,30,7,B6,523,651.0,-9.0,1003.0,-12.0
2133,3,30,7,B6,623,908.0,8.0,1231.0,11.0
2134,3,30,7,B6,723,1426.0,-4.0,1804.0,17.0
2135,3,30,7,B6,1723,2048.0,-7.0,15.0,-21.0
2136,3,30,7,B6,2073,756.0,-5.0,1109.0,-11.0
2137,3,30,7,B6,2715,1649.0,-6.0,2024.0,0.0
2138,3,31,1,B6,123,553.0,-7.0,907.0,-7.0
2139,3,31,1,B6,223,1053.0,-7.0,1429.0,16.0
2140,3,31,1,B6,323,957.0,-2.0,1349.0,32.0
2141,3,31,1,B6,423,1850.0,-9.0,23.0,119.0
2142,3,31,1,B6,523,716.0,16.0,1045.0,30.0
2143,3,31,1,B6,623,856.0,-4.0,1237.0,17.0
2144,3,31,1,B6,723,1425.0,-5.0,1751.0,4.0
2146,3,31,1,B6,2073,755.0,-6.0,1128.0,8.0
2147,3,31,1,B6,2715,1648.0,-7.0,2000.0,-24.0
2148,3,9,7,DL,701,553.0,-7.0,842.0,-33.0
2149,3,10,1,DL,701,556.0,-4.0,853.0,-22.0
2150,3,11,2,DL,701,556.0,-4.0,908.0,-7.0
2151,3,12,3,DL,701,557.0,-3.0,857.0,-18.0
2152,3,13,4,DL,701,604.0,4.0,928.0,13.0
2153,3,14,5,DL,701,557.0,-3.0,850.0,-25.0
2154,3,16,7,DL,701,554.0,-6.0,846.0,-29.0
2155,3,17,1,DL,701,557.0,-3.0,910.0,-5.0
2156,3,18,2,DL,701,558.0,-2.0,914.0,-1.0
2157,3,19,3,DL,701,558.0,-2.0,925.0,10.0
2158,3,20,4,DL,701,551.0,-9.0,856.0,-19.0
2159,3,21,5,DL,701,555.0,-5.0,840.0,-35.0
2160,3,23,7,DL,701,557.0,-3.0,908.0,-7.0
2161,3,24,1,DL,701,555.0,-5.0,903.0,-12.0
2162,3,25,2,DL,701,551.0,-9.0,847.0,-28.0
2163,3,26,3,DL,701,557.0,-3.0,849.0,-26.0
2164,3,27,4,DL,701,558.0,-2.0,852.0,-23.0
2165,3,28,5,DL,701,604.0,4.0,909.0,-6.0
2166,3,30,7,DL,701,627.0,27.0,938.0,23.0
2167,3,31,1,DL,701,553.0,-7.0,903.0,-12.0
2168,3,1,6,DL,707,2011.0,-4.0,2332.0,-23.0
2169,3,2,7,DL,707,1939.0,-6.0,2252.0,-36.0
2170,3,3,1,DL,707,1941.0,-4.0,2244.0,-44.0
2171,3,4,2,DL,707,1938.0,-7.0,2252.0,-36.0
2172,3,5,3,DL,707,2009.0,24.0,2351.0,23.0
2173,3,6,4,DL,707,1943.0,-2.0,2306.0,-22.0
2174,3,7,5,DL,707,1940.0,-5.0,2304.0,-24.0
2175,3,8,6,DL,707,2009.0,-6.0,2324.0,-31.0
2176,3,9,7,DL,707,1925.0,10.0,2222.0,-28.0
2177,3,10,1,DL,707,1925.0,10.0,2230.0,-23.0
2178,3,11,2,DL,707,1908.0,-7.0,2230.0,-20.0
2179,3,12,3,DL,707,1918.0,3.0,2239.0,-11.0
2180,3,13,4,DL,707,1921.0,6.0,2301.0,11.0
2181,3,14,5,DL,707,1911.0,-4.0,2253.0,3.0
2182,3,15,6,DL,707,1957.0,42.0,2321.0,30.0
2183,3,16,7,DL,707,1930.0,15.0,2333.0,43.0
2184,3,17,1,DL,707,1919.0,4.0,2233.0,-20.0
2185,3,18,2,DL,707,1916.0,1.0,2226.0,-24.0
2186,3,19,3,DL,707,1916.0,1.0,2231.0,-19.0
2187,3,20,4,DL,707,1915.0,0.0,2201.0,-49.0
2188,3,21,5,DL,707,1910.0,-5.0,2228.0,-22.0
2189,3,22,6,DL,707,1911.0,-4.0,2223.0,-28.0
2190,3,23,7,DL,707,1911.0,-4.0,2215.0,-35.0
2191,3,24,1,DL,707,1923.0,8.0,2219.0,-34.0
2192,3,25,2,DL,707,1914.0,-1.0,2153.0,-57.0
2193,3,26,3,DL,707,1913.0,-2.0,2211.0,-39.0
2194,3,27,4,DL,707,1916.0,1.0,2239.0,-11.0
2195,3,28,5,DL,707,1912.0,-3.0,2208.0,-42.0
2196,3,29,6,DL,707,1911.0,-4.0,2211.0,-44.0
2197,3,30,7,DL,707,1952.0,27.0,2325.0,30.0
2199,3,1,6,DL,713,726.0,-4.0,1023.0,-35.0
2200,3,2,7,DL,713,847.0,-3.0,1154.0,-32.0
