year,player,surface,matches_tot,matches_w,perc_2nd_overall,perc_2nd_w,margin_2nd_w,matches_2nd_w
1992,Lars Anders Wahlgren,Clay,3,1,8.666666666666666,9.0,7.0,0
1992,Lars Anders Wahlgren,Hard,6,4,16.0,16.5,-0.25,0
1992,Scott Gessner,Hard,1,0,,,,0
1992,Gil Kovalski,Hard,1,0,,,,0
1992,Nicklas Kroon,Carpet,3,2,15.333333333333334,15.5,1.5,0
1992,Nicklas Kroon,Clay,1,0,,,,0
1992,Nicklas Kroon,Grass,2,0,,,,0
1992,Nicklas Kroon,Hard,4,0,,,,0
1992,Carl Limberger,Clay,4,1,12.25,20.0,5.0,1
1992,Carl Limberger,Grass,2,0,,,,0
1992,Carl Limberger,Hard,9,2,14.444444444444445,21.5,7.5,1
1992,Paul Kilderry,Clay,1,0,,,,0
1992,Paul Kilderry,Hard,1,0,,,,0
1992,Marc Rosset,Carpet,12,9,13.875,15.0,-1.1666666666666679,0
1992,Marc Rosset,Clay,26,15,18.354166666666668,18.125,3.625,3
1992,Marc Rosset,Grass,3,2,18.666666666666668,18.0,1.0,0
1992,Marc Rosset,Hard,28,16,16.33809523809524,17.466666666666665,2.3999999999999986,5
1992,Ivan Baron,Hard,1,0,,,,0
1992,Simon Youl,Carpet,2,0,,,,0
1992,Simon Youl,Clay,2,0,,,,0
1992,Simon Youl,Grass,9,5,14.0,14.6,0.5999999999999996,0
1992,Simon Youl,Hard,27,12,14.74074074074074,15.583333333333334,0.5,1
1992,Gavaskar Williams,Hard,4,1,,,,0
1992,Thierry Neiens,Clay,1,0,,,,0
1992,Arnaud Boetsch,Carpet,19,12,16.63157894736842,17.25,2.166666666666666,3
1992,Arnaud Boetsch,Clay,18,9,14.5,14.0,-0.75,1
1992,Arnaud Boetsch,Grass,6,4,20.333333333333332,23.0,1.0,1
1992,Arnaud Boetsch,Hard,18,10,15.825396825396828,16.6,0.3000000000000007,2
1992,Goran Ivanisevic,Carpet,31,25,17.270967741935483,17.0,1.9130434782608692,10
1992,Goran Ivanisevic,Clay,19,13,21.990643274853802,23.555555555555557,7.222222222222225,4
1992,Goran Ivanisevic,Grass,9,7,20.555555555555557,20.142857142857142,-3.7142857142857153,0
1992,Goran Ivanisevic,Hard,21,16,17.761904761904763,17.875,3.125,4
1992,Stefano Pescosolido,Carpet,12,5,16.333333333333332,17.0,5.4,4
1992,Stefano Pescosolido,Clay,14,5,17.875,19.0,7.800000000000001,4
1992,Stefano Pescosolido,Grass,1,0,,,,0
1992,Stefano Pescosolido,Hard,21,11,20.904761904761905,24.272727272727273,8.727272727272728,8
1992,Pedro Rebolledo,Clay,2,0,,,,0
1992,Todd Martin,Carpet,6,3,15.833333333333334,17.666666666666668,3.0000000000000018,1
1992,Todd Martin,Clay,6,3,11.666666666666666,13.666666666666666,1.666666666666666,1
1992,Todd Martin,Grass,7,4,13.571428571428571,13.25,1.0,0
1992,Todd Martin,Hard,22,12,15.545454545454545,14.583333333333334,0.41666666666666785,0
1992,Tom Mercer,Hard,1,0,,,,0
1992,Chris Wilkinson,Clay,1,0,,,,0
1992,Chris Wilkinson,Grass,6,3,21.083333333333332,22.5,0.0,0
1992,Tom Kempers,Clay,1,0,,,,0
1992,Martin Sinner,Clay,1,0,,,,0
1992,Rodolphe Gilbert,Carpet,4,2,29.0,23.0,5.0,1
1992,Rodolphe Gilbert,Clay,19,11,17.624060150375943,19.636363636363637,8.363636363636363,6
1992,Rodolphe Gilbert,Grass,2,0,,,,0
1992,Rodolphe Gilbert,Hard,14,5,18.642857142857142,17.6,1.4000000000000021,2
1992,Malivai Washington,Carpet,10,4,14.9,14.75,-1.75,0
1992,Malivai Washington,Clay,14,11,18.214285714285715,16.727272727272727,3.1818181818181817,3
1992,Malivai Washington,Grass,8,5,15.25,14.2,2.799999999999999,2
1992,Malivai Washington,Hard,40,30,16.348275862068967,15.931034482758621,2.5517241379310356,10
1992,Ronald Agenor,Carpet,2,0,,,,0
1992,Ronald Agenor,Clay,13,3,12.76923076923077,11.666666666666666,5.666666666666666,0
1992,Ronald Agenor,Hard,6,2,13.0,13.0,2.0,1
1992,Michael Stich,Carpet,15,11,17.78666666666667,18.8,-0.1999999999999993,2
1992,Michael Stich,Clay,22,14,17.195592286501377,16.545454545454547,3.81818181818182,3
1992,Michael Stich,Grass,10,9,18.1,18.444444444444443,3.777777777777777,2
1992,Michael Stich,Hard,21,13,19.857142857142858,18.307692307692307,2.9999999999999982,4
1992,Veli Paloheimo,Carpet,4,2,,,,0
1992,Veli Paloheimo,Clay,4,1,7.25,8.0,1.0,0
1992,Veli Paloheimo,Hard,3,1,15.0,11.0,2.0,0
1992,Richard Krajicek,Carpet,19,12,15.587719298245615,14.666666666666666,2.333333333333332,2
1992,Richard Krajicek,Clay,10,5,19.2,24.0,10.2,3
1992,Richard Krajicek,Grass,6,4,19.0,17.0,-2.75,0
1992,Richard Krajicek,Hard,38,28,19.099415204678365,18.5,2.8571428571428577,8
1992,Francisco Roig,Carpet,1,0,,,,0
1992,Francisco Roig,Clay,26,12,13.612426035502958,14.416666666666666,2.666666666666666,2
1992,Francisco Roig,Grass,2,1,17.0,18.0,-1.0,0
1992,Francisco Roig,Hard,11,5,14.272727272727273,17.6,2.400000000000002,1
1992,Shuzo Matsuoka,Carpet,4,2,17.0,17.0,0.5,0
1992,Shuzo Matsuoka,Clay,3,1,29.0,21.0,4.0,1
1992,Shuzo Matsuoka,Grass,8,6,20.625,19.0,0.6666666666666679,2
1992,Shuzo Matsuoka,Hard,25,15,15.85090909090909,14.818181818181818,2.0,3
1992,Johan Anderson,Hard,1,0,,,,0
1992,Ramesh Krishnan,Clay,3,2,,,,0
1992,Ramesh Krishnan,Grass,1,1,,,,0
1992,Ramesh Krishnan,Hard,8,4,9.875,12.5,-0.25,0
1992,Clement Ngoran,Hard,2,1,,,,0
1992,Jacques Radoux,Carpet,2,2,,,,0
1992,Norbert Oduor,Clay,1,0,,,,0
1992,Marcos Ondruska,Clay,5,4,11.8,12.0,-0.5,1
1992,Marcos Ondruska,Grass,2,0,,,,0
1992,Marcos Ondruska,Hard,14,7,12.214285714285714,10.142857142857142,-2.0,0
1992,Christian Camradt,Clay,2,2,,,,0
1992,Darek Nowicki,Carpet,1,0,,,,0
1992,Christer Allgardh,Hard,1,0,,,,0
1992,Worapol Thongkamcho,Hard,1,1,,,,0
1992,Chris Garner,Clay,5,2,17.8,21.5,7.0,1
1992,Eduardo Masso,Carpet,7,2,4.238095238095238,4.0,-1.5,0
1992,Eduardo Masso,Clay,10,0,,,,0
1992,Eduardo Masso,Grass,2,1,21.0,26.0,-1.0,0
1992,Martin Strelba,Carpet,3,1,11.333333333333334,14.0,-8.0,0
1992,Martin Strelba,Clay,16,8,11.625,13.625,-0.25,1
1992,Martin Strelba,Grass,1,0,,,,0
1992,Martin Strelba,Hard,2,0,,,,0
1992,John Sobel,Hard,1,0,,,,0
1992,Christopher Gatt,Carpet,2,0,,,,0
1992,Christopher Gatt,Clay,2,0,,,,0
1992,Joseph Lizardo,Hard,2,0,,,,0
1992,Brad Gilbert,Carpet,12,7,12.333333333333334,12.0,0.4285714285714288,0
1992,Brad Gilbert,Clay,2,0,,,,0
1992,Brad Gilbert,Grass,10,7,23.5,22.0,4.571428571428573,4
1992,Brad Gilbert,Hard,41,25,17.48780487804878,17.6,2.0000000000000018,5
1992,Pietro Pennisi,Clay,1,0,,,,0
1992,Massimo Cierro,Clay,9,1,17.11111111111111,22.0,-6.0,0
1992,Massimo Cierro,Grass,1,0,,,,0
1992,Massimo Cierro,Hard,1,0,,,,0
1992,Nicklas Kulti,Carpet,8,3,13.3125,14.666666666666666,-1.666666666666666,0
1992,Nicklas Kulti,Clay,20,10,19.225,20.7,4.5,5
1992,Nicklas Kulti,Grass,2,1,15.5,18.0,10.0,0
1992,Nicklas Kulti,Hard,13,4,17.0,15.75,5.0,1
1992,Jose Daher,Clay,1,0,,,,0
1992,Marcos Perez Hubert,Clay,1,0,,,,0
1992,Pablo Arraya,Carpet,2,1,15.5,11.0,4.0,0
1992,Pablo Arraya,Clay,12,5,16.916666666666668,21.0,3.1999999999999993,2
1992,Pablo Arraya,Hard,4,1,16.75,12.0,-5.0,0
1992,Alex Corretja,Clay,13,5,16.615384615384617,18.8,5.0,3
1992,Alex Corretja,Hard,11,6,14.545454545454545,17.5,3.666666666666666,1
1992,Cedric Pioline,Carpet,13,8,16.23076923076923,16.375,-1.625,0
1992,Cedric Pioline,Clay,19,9,14.947368421052632,13.555555555555555,0.11111111111111072,0
1992,Cedric Pioline,Grass,3,1,28.0,26.0,15.0,1
1992,Cedric Pioline,Hard,23,13,19.043478260869566,18.53846153846154,3.923076923076925,4
1992,Glenn Michibata,Hard,1,0,,,,0
1992,Massimo Ardinghi,Clay,2,0,,,,0
1992,Eyal Ran,Clay,1,0,,,,0
1992,Eyal Ran,Hard,2,1,,,,0
1992,Dennis Van Scheppingen,Grass,1,0,,,,0
1992,Mikael Pernfors,Clay,1,0,,,,0
1992,Mikael Pernfors,Hard,3,1,20.333333333333332,20.0,-2.0,0
1992,Jonathan Stark,Carpet,3,2,15.0,17.0,-0.5,0
1992,Jonathan Stark,Clay,3,0,,,,0
1992,Jonathan Stark,Grass,9,6,19.555555555555557,20.333333333333332,3.833333333333332,3
1992,Jonathan Stark,Hard,23,11,16.391304347826086,17.09090909090909,2.2727272727272716,4
1992,Wayne Black,Hard,3,2,,,,0
1992,Mario Tabares,Clay,4,4,,,,0
1992,Roger Smith,Clay,3,2,,,,0
1992,Roger Smith,Hard,5,3,,,,0
1992,Steve Bryan,Grass,1,0,,,,0
1992,Steve Bryan,Hard,7,2,13.714285714285714,14.5,1.0,0
1992,Guillermo Vilas,Clay,2,0,,,,0
1992,Lionel Eli,Clay,2,0,,,,0
1992,Luis Herrera,Clay,2,1,16.5,16.0,2.0,0
1992,Luis Herrera,Grass,9,6,15.555555555555555,15.0,-9.0,0
1992,Luis Herrera,Hard,15,6,13.8,15.0,2.166666666666666,1
1992,Markus Zoecke,Carpet,10,5,9.675,11.75,0.5,0
1992,Markus Zoecke,Clay,3,0,,,,0
1992,Markus Zoecke,Grass,5,1,12.6,20.0,-1.0,0
1992,Markus Zoecke,Hard,24,11,14.541666666666666,14.181818181818182,-4.181818181818182,1
1992,Ramayah Ramachandran,Hard,4,2,,,,0
1992,Andre Agassi,Carpet,5,1,13.8,17.0,0.0,0
1992,Andre Agassi,Clay,19,15,12.619433198380568,13.384615384615385,0.23076923076923173,1
1992,Andre Agassi,Grass,7,7,,26.571428571428573,4.714285714285715,3
1992,Andre Agassi,Hard,26,19,15.65934065934066,15.428571428571429,1.2142857142857153,3
1992,Rashid Hassan,Hard,3,1,,,,0
1992,Patrick Baur,Carpet,8,3,16.5,14.333333333333334,1.333333333333334,1
1992,Patrick Baur,Clay,4,2,13.75,11.0,0.5,0
1992,Patrick Baur,Grass,1,0,,,,0
1992,Patrick Baur,Hard,21,8,17.0,19.25,2.875,5
1992,Roger Rasheed,Hard,2,1,22.5,23.0,-1.0,0
1992,John Laffnie De Jager,Grass,1,0,,,,0
1992,John Laffnie De Jager,Hard,1,0,,,,0
1992,Glenn Layendecker,Carpet,2,1,14.0,19.0,1.0,1
1992,Glenn Layendecker,Clay,1,0,,,,0
1992,Glenn Layendecker,Hard,3,1,11.666666666666666,8.0,1.0,0
1992,Jaime Yzaga,Clay,19,11,13.888888888888891,14.777777777777779,-2.7777777777777786,2
1992,Jaime Yzaga,Grass,2,1,17.5,18.0,2.0,0
1992,Jaime Yzaga,Hard,28,17,17.773809523809522,18.333333333333332,0.466666666666665,2
1992,Kenny Thorne,Carpet,4,3,7.75,7.333333333333333,-1.0000000000000009,0
1992,Kenny Thorne,Hard,4,1,16.25,21.0,5.0,1
1992,Oliver Fernandez,Clay,4,2,14.5,18.0,-4.0,0
1992,Axel Finnberg,Hard,1,0,,,,0
1992,Francisco Maciel,Clay,1,0,,,,0
1992,Rashid Malik,Hard,3,2,,,,0
1992,Paul Haarhuis,Carpet,18,8,13.958333333333334,15.0,-0.8333333333333339,0
1992,Paul Haarhuis,Clay,14,6,17.983673469387753,21.2,7.6,4
1992,Paul Haarhuis,Grass,2,1,24.5,30.0,-5.0,0
1992,Paul Haarhuis,Hard,32,20,14.18465909090909,13.75,0.34999999999999964,6
1992,Naratorn Srichaphan,Hard,5,3,,,,0
1992,Jeff Tarango,Carpet,9,4,14.666666666666666,15.5,-3.25,0
1992,Jeff Tarango,Clay,10,5,16.8,17.6,2.6000000000000014,1
1992,Jeff Tarango,Grass,5,2,15.2,22.5,1.5,1
1992,Jeff Tarango,Hard,28,17,15.271428571428572,15.8,-1.466666666666665,3
1992,Andrew Sznajder,Clay,2,1,,,,0
1992,Andrew Sznajder,Hard,2,0,,,,0
1992,Colin Grant,Clay,2,2,,,,0
1992,Colin Grant,Hard,2,1,,,,0
1992,Pat Crow,Hard,1,0,,,,0
1992,Fernon Wibier,Grass,2,1,12.0,13.0,1.0,0
1992,Marcelo Filippini,Carpet,2,1,,,,0
1992,Marcelo Filippini,Clay,42,24,13.805194805194803,14.409090909090908,-1.3181818181818183,3
1992,Marcelo Filippini,Hard,6,3,10.0,10.0,-1.666666666666666,0
1992,Dimitri Poliakov,Carpet,3,1,18.666666666666668,17.0,-2.0,0
1992,Dimitri Poliakov,Clay,1,0,,,,0
1992,Dimitri Poliakov,Grass,1,0,,,,0
1992,Dimitri Poliakov,Hard,5,1,20.2,31.0,4.0,0
1992,David Pate,Grass,1,0,,,,0
1992,David Pate,Hard,4,1,15.25,22.0,-7.0,0
1992,Slobodan Zivojinovic,Carpet,2,0,,,,0
1992,Gianluca Pozzi,Carpet,9,6,19.666666666666668,20.833333333333332,4.333333333333332,2
1992,Gianluca Pozzi,Clay,4,1,19.75,30.0,14.0,0
1992,Gianluca Pozzi,Grass,8,4,24.875,24.25,5.75,1
1992,Gianluca Pozzi,Hard,35,17,22.485714285714284,27.470588235294116,9.64705882352941,12
1992,Sven Salumaa,Carpet,1,0,,,,0
1992,Hani Al Ali,Hard,3,2,,,,0
1992,Laszlo Markovits,Carpet,1,0,,,,0
1992,Laszlo Markovits,Clay,1,0,,,,0
1992,Patrick Rafter,Grass,1,0,,,,0
1992,Patrick Rafter,Hard,2,0,,,,0
1992,Brian Dunn,Hard,5,1,13.2,11.0,1.0,0
1992,Tomas Anzari,Hard,3,1,9.666666666666666,8.0,-4.0,0
1992,Thomas Gollwitzer,Carpet,3,2,17.333333333333332,19.0,-6.0,0
1992,Thomas Gollwitzer,Hard,1,0,,,,0
1992,David Adams,Carpet,1,0,,,,0
1992,Jimmy Arias,Clay,2,0,,,,0
1992,Jimmy Arias,Hard,10,4,13.3,15.0,-1.25,0
1992,Grant Doyle,Grass,1,0,,,,0
1992,Grant Doyle,Hard,7,1,15.0,13.0,2.0,0
1992,Jordi Mas,Clay,1,0,,,,0
1992,Dede Suhendar Dinata,Clay,1,0,,,,0
1992,Dede Suhendar Dinata,Hard,1,0,,,,0
1992,Yang Tat Lim,Hard,4,1,,,,0
1992,Derek Yong,Hard,1,0,,,,0
1992,Amos Mansdorf,Carpet,12,7,17.333333333333332,17.0,6.2857142857142865,4
1992,Amos Mansdorf,Clay,4,1,22.0,17.0,6.0,1
1992,Amos Mansdorf,Grass,6,3,17.5,16.333333333333332,0.0,1
1992,Amos Mansdorf,Hard,40,24,17.025,18.375,3.625,10
1992,Felipe Rivera,Clay,4,2,8.5,12.0,9.0,0
1992,Felipe Rivera,Hard,1,0,,,,0
1992,Markus Zillner,Clay,5,1,10.6,13.0,-23.0,0
1992,David Witt,Grass,1,0,,,,0
1992,David Witt,Hard,1,0,,,,0
1992,Roland So,Hard,4,2,,,,0
1992,Kenneth Carlsen,Carpet,10,6,15.4,18.0,5.75,0
1992,Kenneth Carlsen,Clay,3,2,,,,0
1992,Kenneth Carlsen,Hard,9,6,16.444444444444443,16.333333333333332,3.4999999999999982,2
1992,Jan Apell,Carpet,4,2,11.0,9.5,-2.5,0
1992,Jan Apell,Clay,4,1,14.0,13.0,-4.0,0
1992,Jan Apell,Hard,1,0,,,,0
1992,Younes El Aynaoui,Clay,6,4,14.0,16.0,0.0,1
1992,Younes El Aynaoui,Hard,1,1,,,,0
1992,Byron Black,Carpet,4,1,14.75,15.0,-4.0,0
1992,Byron Black,Clay,2,0,,,,0
1992,Byron Black,Grass,5,2,17.6,26.0,6.0,1
1992,Byron Black,Hard,23,13,13.701863354037267,13.857142857142858,2.142857142857144,1
1992,Christian Bergstrom,Carpet,11,6,12.890909090909092,11.8,-3.0,0
1992,Christian Bergstrom,Clay,12,5,13.166666666666666,15.6,1.799999999999999,2
1992,Christian Bergstrom,Grass,1,0,,,,0
1992,Christian Bergstrom,Hard,22,13,12.045454545454545,12.23076923076923,-2.6923076923076934,3
1992,Cheng Fong Chang,Carpet,1,0,,,,0
1992,Mark Koevermans,Carpet,1,0,,,,0
1992,Mark Koevermans,Clay,24,11,15.733164983164983,17.88888888888889,5.666666666666668,5
1992,Mark Koevermans,Grass,1,0,,,,0
1992,Mark Koevermans,Hard,6,1,16.333333333333332,13.0,-14.0,0
1992,Andrew Kratzmann,Hard,1,0,,,,0
1992,Broderick Dyke,Hard,2,0,,,,0
1992,Han Cheol Shin,Carpet,2,0,,,,0
1992,Han Cheol Shin,Clay,1,0,,,,0
1992,Robbie Koenig,Carpet,1,0,,,,0
1992,Robbie Koenig,Hard,5,2,19.6,27.5,3.5,1
1992,Kuen Yiep Ho,Hard,3,0,,,,0
1992,Dave Randall,Carpet,3,2,20.333333333333332,25.0,7.0,1
1992,Dave Randall,Grass,1,0,,,,0
1992,Dave Randall,Hard,4,1,17.25,23.0,-2.0,0
1992,Dermot Sweeney,Clay,4,1,,,,0
1992,Yevgeny Kafelnikov,Carpet,2,1,22.0,11.0,-5.0,0
1992,Yevgeny Kafelnikov,Clay,1,0,,,,0
1992,Yevgeny Kafelnikov,Hard,2,0,,,,0
1992,Jose Francisco Altur,Carpet,2,1,13.5,17.0,-5.0,0
1992,Jose Francisco Altur,Clay,10,3,9.5,11.0,2.666666666666666,0
1992,Jose Francisco Altur,Hard,3,0,,,,0
1992,Vladimir Gabrichidze,Clay,3,2,18.0,22.5,5.5,0
1992,Vladimir Gabrichidze,Hard,1,0,,,,0
1992,Guillermo Perez Roldan,Clay,40,24,13.125,13.208333333333334,2.416666666666668,4
1992,Guillermo Perez Roldan,Hard,2,0,,,,0
1992,Tom Nijssen,Carpet,5,2,24.0,22.5,9.5,1
1992,Tom Nijssen,Clay,4,2,21.5,23.5,5.5,0
1992,Tom Nijssen,Grass,1,0,,,,0
1992,Bjorn Borg,Clay,4,0,,,,0
1992,Bjorn Borg,Hard,4,0,,,,0
1992,Paul Annacone,Carpet,1,0,,,,0
1992,Paul Annacone,Grass,2,1,23.5,29.0,10.0,1
1992,Paul Annacone,Hard,2,0,,,,0
1992,Roberto Jabali,Hard,2,1,17.0,16.0,5.0,1
1992,Martin Blackman,Hard,3,1,12.0,16.0,-3.0,0
1992,Marian Vajda,Carpet,1,0,,,,0
1992,Marian Vajda,Clay,4,0,,,,0
1992,Marian Vajda,Hard,3,0,,,,0
1992,Libor Pimek,Clay,1,0,,,,0
1992,Libor Nemecek,Clay,1,0,,,,0
1992,Libor Nemecek,Hard,4,2,4.75,3.5,-4.5,0
1992,Luiz Mattar,Carpet,2,0,,,,0
1992,Luiz Mattar,Clay,27,14,20.40740740740741,19.857142857142858,2.4285714285714306,5
1992,Luiz Mattar,Grass,1,0,,,,0
1992,Luiz Mattar,Hard,12,7,16.25,18.142857142857142,2.1428571428571423,2
1992,David Engel,Carpet,2,1,17.5,21.0,0.0,0
1992,David Engel,Clay,3,1,14.0,13.0,7.0,1
1992,David Engel,Hard,5,2,11.0,13.5,3.5,0
1992,Kevin Curren,Carpet,1,0,,,,0
1992,Kevin Curren,Clay,2,1,38.0,43.0,20.0,0
1992,Kevin Curren,Grass,4,1,19.25,17.0,0.0,0
1992,Kevin Curren,Hard,22,10,20.673553719008265,20.5,6.5,5
1992,Andres Vysand,Clay,4,0,,,,0
1992,Todd Nelson,Hard,1,0,,,,0
1992,Kelly Jones,Carpet,1,0,,,,0
1992,Kelly Jones,Hard,2,1,14.0,11.0,2.0,0
1992,Kodzo Apeti,Hard,1,0,,,,0
1992,Alkis Papamichael,Clay,2,0,,,,0
1992,Roberto Azar,Clay,21,6,10.857142857142858,13.0,-1.166666666666666,1
1992,Roberto Azar,Grass,1,0,,,,0
1992,Roberto Azar,Hard,4,1,13.25,15.0,-10.0,0
1992,Christian Ruud,Carpet,2,0,,,,0
1992,Christian Ruud,Clay,1,0,,,,0
1992,Christian Ruud,Hard,1,0,,,,0
1992,David Dilucia,Carpet,2,1,13.0,23.0,-5.0,0
1992,David Dilucia,Hard,2,0,,,,0
1992,Sebastien Lareau,Hard,3,1,12.666666666666666,5.0,-11.0,0
1992,Scott Davis,Grass,3,2,12.666666666666666,16.0,-1.5,1
1992,Scott Davis,Hard,3,1,22.666666666666668,21.0,1.0,1
1992,Philippe Pech,Grass,2,1,14.0,9.0,-6.0,0
1992,Toshihisa Tsuchihashi,Hard,1,0,,,,0
1992,Alberto Paris,Clay,1,1,,,,0
1992,Juan Garat,Clay,1,0,,,,0
1992,Murphy Jensen,Hard,1,0,,,,0
1992,Robbie Weiss,Grass,2,1,9.5,11.0,8.0,0
1992,Robbie Weiss,Hard,10,5,10.1,8.6,1.0,1
1992,Andreas Fikas,Carpet,2,0,,,,0
1992,Andreas Fikas,Clay,3,2,,,,0
1992,Yu Hui Lien,Carpet,1,0,,,,0
1992,Yu Hui Lien,Clay,2,0,,,,0
1992,Andres Gomez,Clay,19,10,17.07894736842105,18.25,2.625,3
1992,Andres Gomez,Hard,5,2,21.8,17.0,5.0,0
1992,Francisco Yunis,Clay,4,2,12.5,16.0,5.0,1
1992,Franco Davin,Clay,35,21,11.381428571428572,11.35,-2.0,1
1992,Franco Davin,Hard,2,0,,,,0
1992,Loucas Christophides,Clay,1,0,,,,0
1992,Richard Matuszewski,Hard,4,2,15.75,12.5,0.5,0
1992,Martin Damm Sr,Carpet,2,1,17.5,26.0,7.0,0
1992,Martin Damm Sr,Clay,5,0,,,,0
1992,Martin Damm Sr,Grass,2,1,22.0,16.0,3.0,1
1992,Martin Damm Sr,Hard,14,6,16.285714285714285,22.0,7.166666666666666,4
1992,Mark Knowles,Clay,2,2,,,,0
1992,Mark Knowles,Grass,2,1,22.5,18.0,4.0,0
1992,Mark Knowles,Hard,2,1,,,,0
1992,Gaurav Natekar,Grass,1,0,,,,0
1992,Jae Sik Kim,Clay,2,2,,,,0
1992,Jae Sik Kim,Hard,1,0,,,,0
1992,Thomas Prerovsky,Carpet,2,1,,,,0
1992,Thomas Prerovsky,Grass,2,1,,,,0
1992,Kent Kinnear,Grass,4,2,15.75,18.0,-5.0,0
1992,Kent Kinnear,Hard,1,0,,,,0
1992,Daniel Nestor,Carpet,2,1,,,,0
1992,Daniel Nestor,Grass,3,0,,,,0
1992,Daniel Nestor,Hard,3,1,11.333333333333334,12.0,2.0,0
1992,Guillaume Raoux,Carpet,5,1,18.0,12.0,6.0,0
1992,Guillaume Raoux,Clay,1,0,,,,0
1992,Guillaume Raoux,Grass,6,3,17.333333333333332,14.0,2.666666666666666,0
1992,Guillaume Raoux,Hard,18,10,16.5,16.2,5.6,4
1992,Bernardo Mota,Clay,4,0,,,,0
1992,Midodji Segbeaya,Hard,1,0,,,,0
1992,Jin Yen Chiang,Clay,2,0,,,,0
1992,Leander Paes,Clay,3,2,,,,0
1992,Leander Paes,Grass,2,2,,,,0
1992,Alberto Mancini,Carpet,2,1,,,,0
1992,Alberto Mancini,Clay,24,14,15.38425925925926,17.642857142857142,0.42857142857142705,2
1992,Alberto Mancini,Hard,25,12,13.763636363636365,17.25,1.25,3
1992,Tomas Carbonell,Carpet,2,0,,,,0
1992,Tomas Carbonell,Clay,32,19,8.375,8.894736842105264,-6.210526315789473,0
1992,Tomas Carbonell,Grass,1,0,,,,0
1992,Tomas Carbonell,Hard,5,2,11.0,9.5,2.0,1
1992,Javier Molina,Clay,2,1,19.0,13.0,1.0,0
1992,Markus Naewie,Carpet,3,1,12.333333333333334,17.0,7.0,1
1992,Markus Naewie,Clay,16,7,16.375,15.714285714285714,-1.0000000000000018,2
1992,Markus Naewie,Grass,4,1,14.75,13.0,0.0,0
1992,Markus Naewie,Hard,5,2,15.8,8.0,1.0,0
1992,Grant Connell,Carpet,6,2,15.555555555555557,18.0,-13.0,0
1992,Grant Connell,Clay,1,0,,,,0
1992,Grant Connell,Grass,3,1,,,,0
1992,Grant Connell,Hard,18,7,17.72222222222222,15.857142857142858,1.8571428571428577,2
1992,Henrik Holm,Carpet,9,6,18.555555555555557,16.0,6.5,2
1992,Henrik Holm,Clay,3,1,18.0,24.0,8.0,0
1992,Henrik Holm,Grass,7,5,24.571428571428573,22.4,3.3999999999999986,1
1992,Henrik Holm,Hard,21,13,16.80952380952381,18.615384615384617,4.615384615384617,5
1992,Nicolas Pereira,Clay,6,4,,,,0
1992,Neil Broad,Hard,1,0,,,,0
1992,Girts Dzelde,Carpet,3,1,17.666666666666668,17.0,9.0,0
1992,Girts Dzelde,Clay,4,1,,,,0
1992,Gordon Asciak,Carpet,2,0,,,,0
1992,Gordon Asciak,Clay,2,0,,,,0
1992,Alejandro Aramburu,Clay,2,1,,,,0
1992,Kelly Evernden,Clay,2,1,,,,0
1992,Kelly Evernden,Hard,10,5,16.025,16.8,2.8000000000000007,3
1992,Andrei Pavel,Clay,1,0,,,,0
1992,Andrei Pavel,Hard,1,0,,,,0
1992,Mike Amoah,Hard,3,0,,,,0
1992,Adam Malik,Hard,3,3,,,,0
1992,Danilo Marcelino,Clay,1,0,,,,0
1992,Danilo Marcelino,Grass,1,0,,,,0
1992,Danilo Marcelino,Hard,15,3,16.133333333333333,26.666666666666668,7.0,3
1992,Jan Gunnarsson,Carpet,2,0,,,,0
1992,Jan Gunnarsson,Clay,7,3,17.285714285714285,19.333333333333332,9.333333333333332,1
1992,Jan Gunnarsson,Hard,3,0,,,,0
1992,Victor Caldarelli,Carpet,1,0,,,,0
1992,Genaro Deleon,Clay,4,2,,,,0
1992,Chris Bailey,Grass,1,0,,,,0
1992,Jimy Szymanski,Clay,1,0,,,,0
1992,Cristiano Caratti,Carpet,5,2,13.4,11.0,-1.0,0
1992,Cristiano Caratti,Clay,7,2,10.035714285714286,12.0,2.0,0
1992,Cristiano Caratti,Hard,15,4,13.133333333333333,14.25,2.25,0
1992,Jan Kodes Jr,Clay,1,0,,,,0
1992,Jose Luis Aparisi,Clay,2,0,,,,0
1992,Dinu Pescariu,Clay,3,1,,,,0
1992,Dinu Pescariu,Hard,2,1,14.0,19.0,6.0,1
1992,Frank Ofori,Hard,4,3,,,,0
1992,Alex Antonitsch,Carpet,13,5,15.78021978021978,20.0,3.6000000000000014,1
1992,Alex Antonitsch,Clay,1,0,,,,0
1992,Alex Antonitsch,Grass,7,6,19.214285714285715,20.75,9.5,3
1992,Alex Antonitsch,Hard,9,3,13.333333333333334,18.333333333333332,9.666666666666666,0
1992,Magnus Gustafsson,Carpet,9,4,12.11111111111111,13.5,5.0,0
1992,Magnus Gustafsson,Clay,32,21,11.380208333333334,12.277777777777779,1.5555555555555571,3
1992,Magnus Gustafsson,Hard,13,6,10.923076923076923,12.166666666666666,-2.333333333333334,1
1992,David De Miguel,Clay,1,0,,,,0
1992,Yannos Hadjigeorgiou,Clay,1,0,,,,0
1992,Hira Lal Rahman,Clay,2,1,,,,0
1992,Hira Lal Rahman,Hard,2,1,,,,0
1992,Alex Obrien,Grass,1,0,,,,0
