,Year,Quarter,Month,DayofMonth,DayOfWeek,FlightDate,Reporting_Airline,DOT_ID_Reporting_Airline,IATA_CODE_Reporting_Airline,Tail_Number,Flight_Number_Reporting_Airline,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,Origin,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,Dest,DestCityName,DestState,DestStateFips,DestStateName,DestWac,CRSDepTime,DepTime,DepDelay,DepDelayMinutes,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrTime,ArrDelay,ArrDelayMinutes,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,Cancelled,CancellationCode,Diverted,CRSElapsedTime,ActualElapsedTime,AirTime,Flights,Distance,DistanceGroup,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,FirstDepTime,TotalAddGTime,LongestAddGTime,DivAirportLandings,DivReachedDest,DivActualElapsedTime,DivArrDelay,DivDistance,Div1Airport,Div1AirportID,Div1AirportSeqID,Div1WheelsOn,Div1TotalGTime,Div1LongestGTime,Div1WheelsOff,Div1TailNum
43,2025,1,2,16,7,2025-02-16,AA,19805,AA,N104NN,3,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1100,1109,9.00,9.00,0.00,0,1100-1159,48.00,1157,1508,8.00,1430,1516,46.00,46.00,1.00,3,1400-1459,0.00,,0.00,390.00,427.00,371.00,1.00,2475.00,10,9.00,0.00,37.00,0.00,0.00,,,,0,,,,,,,,,,,,
44,2025,1,2,17,1,2025-02-17,AA,19805,AA,N102NN,3,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1100,1057,-3.00,0.00,0.00,-1,1100-1159,24.00,1121,1500,5.00,1430,1505,35.00,35.00,1.00,2,1400-1459,0.00,,0.00,390.00,428.00,399.00,1.00,2475.00,10,0.00,0.00,35.00,0.00,0.00,,,,0,,,,,,,,,,,,
45,2025,1,2,18,2,2025-02-18,AA,19805,AA,N105NN,3,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1100,1053,-7.00,0.00,0.00,-1,1100-1159,20.00,1113,1356,4.00,1430,1400,-30.00,0.00,0.00,-2,1400-1459,0.00,,0.00,390.00,367.00,343.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
46,2025,1,2,19,3,2025-02-19,AA,19805,AA,N107NN,3,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1100,1054,-6.00,0.00,0.00,-1,1100-1159,20.00,1114,1405,9.00,1430,1414,-16.00,0.00,0.00,-2,1400-1459,0.00,,0.00,390.00,380.00,351.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
47,2025,1,2,20,4,2025-02-20,AA,19805,AA,N111ZM,3,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1100,1054,-6.00,0.00,0.00,-1,1100-1159,17.00,1111,1352,12.00,1430,1404,-26.00,0.00,0.00,-2,1400-1459,0.00,,0.00,390.00,370.00,341.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
48,2025,1,2,21,5,2025-02-21,AA,19805,AA,N107NN,3,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1100,1053,-7.00,0.00,0.00,-1,1100-1159,16.00,1109,1329,10.00,1430,1339,-51.00,0.00,0.00,-2,1400-1459,0.00,,0.00,390.00,346.00,320.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
49,2025,1,2,22,6,2025-02-22,AA,19805,AA,N111ZM,3,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1100,1102,2.00,2.00,0.00,0,1100-1159,25.00,1127,1341,8.00,1430,1349,-41.00,0.00,0.00,-2,1400-1459,0.00,,0.00,390.00,347.00,314.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
50,2025,1,2,23,7,2025-02-23,AA,19805,AA,N109NN,3,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1100,1055,-5.00,0.00,0.00,-1,1100-1159,16.00,1111,1340,6.00,1430,1346,-44.00,0.00,0.00,-2,1400-1459,0.00,,0.00,390.00,351.00,329.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
51,2025,1,2,24,1,2025-02-24,AA,19805,AA,N105NN,3,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1100,1055,-5.00,0.00,0.00,-1,1100-1159,22.00,1117,1352,8.00,1430,1400,-30.00,0.00,0.00,-2,1400-1459,0.00,,0.00,390.00,365.00,335.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
52,2025,1,2,25,2,2025-02-25,AA,19805,AA,N103NN,3,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1100,1054,-6.00,0.00,0.00,-1,1100-1159,21.00,1115,1402,10.00,1430,1412,-18.00,0.00,0.00,-2,1400-1459,0.00,,0.00,390.00,378.00,347.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
53,2025,1,2,26,3,2025-02-26,AA,19805,AA,N101NN,3,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1100,1100,0.00,0.00,0.00,0,1100-1159,13.00,1113,1351,5.00,1430,1356,-34.00,0.00,0.00,-2,1400-1459,0.00,,0.00,390.00,356.00,338.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
54,2025,1,2,27,4,2025-02-27,AA,19805,AA,N105NN,3,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1100,1111,11.00,11.00,0.00,0,1100-1159,20.00,1131,1354,4.00,1430,1358,-32.00,0.00,0.00,-2,1400-1459,0.00,,0.00,390.00,347.00,323.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
55,2025,1,2,28,5,2025-02-28,AA,19805,AA,N106NN,3,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1100,1057,-3.00,0.00,0.00,-1,1100-1159,22.00,1119,1352,6.00,1430,1358,-32.00,0.00,0.00,-2,1400-1459,0.00,,0.00,390.00,361.00,333.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
56,2025,1,2,1,6,2025-02-01,AA,19805,AA,N106NN,117,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,2000,2000,0.00,0.00,0.00,0,2000-2059,22.00,2022,2258,15.00,2333,2313,-20.00,0.00,0.00,-2,2300-2359,0.00,,0.00,393.00,373.00,336.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
57,2025,1,2,2,7,2025-02-02,AA,19805,AA,N113AN,117,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,2000,1958,-2.00,0.00,0.00,-1,2000-2059,19.00,2017,2305,10.00,2333,2315,-18.00,0.00,0.00,-2,2300-2359,0.00,,0.00,393.00,377.00,348.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
58,2025,1,2,3,1,2025-02-03,AA,19805,AA,N103NN,117,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1959,1946,-13.00,0.00,0.00,-1,1900-1959,13.00,1959,2237,6.00,2332,2243,-49.00,0.00,0.00,-2,2300-2359,0.00,,0.00,393.00,357.00,338.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
59,2025,1,2,4,2,2025-02-04,AA,19805,AA,N116AN,117,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1959,1954,-5.00,0.00,0.00,-1,1900-1959,23.00,2017,2311,7.00,2332,2318,-14.00,0.00,0.00,-1,2300-2359,0.00,,0.00,393.00,384.00,354.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
60,2025,1,2,5,3,2025-02-05,AA,19805,AA,N105NN,117,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1959,1951,-8.00,0.00,0.00,-1,1900-1959,15.00,2006,2259,7.00,2332,2306,-26.00,0.00,0.00,-2,2300-2359,0.00,,0.00,393.00,375.00,353.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
61,2025,1,2,6,4,2025-02-06,AA,19805,AA,N107NN,117,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,2030,2028,-2.00,0.00,0.00,-1,2000-2059,21.00,2049,0004,27.00,2359,0031,32.00,32.00,1.00,2,2300-2359,0.00,,0.00,389.00,423.00,375.00,1.00,2475.00,10,0.00,0.00,32.00,0.00,0.00,,,,0,,,,,,,,,,,,
62,2025,1,2,7,5,2025-02-07,AA,19805,AA,N112AN,117,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1959,1952,-7.00,0.00,0.00,-1,1900-1959,27.00,2019,2319,5.00,2332,2324,-8.00,0.00,0.00,-1,2300-2359,0.00,,0.00,393.00,392.00,360.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
63,2025,1,2,8,6,2025-02-08,AA,19805,AA,N108NN,117,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1959,2004,5.00,5.00,0.00,0,1900-1959,,,,,2332,,,,,,2300-2359,1.00,B,0.00,393.00,,,1.00,2475.00,10,,,,,,2004,136.00,136.00,0,,,,,,,,,,,,
64,2025,1,2,9,7,2025-02-09,AA,19805,AA,N113AN,117,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1959,1955,-4.00,0.00,0.00,-1,1900-1959,28.00,2023,2350,9.00,2332,2359,27.00,27.00,1.00,1,2300-2359,0.00,,0.00,393.00,424.00,387.00,1.00,2475.00,10,0.00,0.00,27.00,0.00,0.00,,,,0,,,,,,,,,,,,
65,2025,1,2,10,1,2025-02-10,AA,19805,AA,N110AN,117,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1959,1954,-5.00,0.00,0.00,-1,1900-1959,22.00,2016,2333,8.00,2332,2341,9.00,9.00,0.00,0,2300-2359,0.00,,0.00,393.00,407.00,377.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
66,2025,1,2,11,2,2025-02-11,AA,19805,AA,N103NN,117,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1959,1956,-3.00,0.00,0.00,-1,1900-1959,37.00,2033,2322,9.00,2332,2331,-1.00,0.00,0.00,-1,2300-2359,0.00,,0.00,393.00,395.00,349.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
67,2025,1,2,12,3,2025-02-12,AA,19805,AA,N112AN,117,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1959,1956,-3.00,0.00,0.00,-1,1900-1959,13.00,2009,2306,8.00,2332,2314,-18.00,0.00,0.00,-2,2300-2359,0.00,,0.00,393.00,378.00,357.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
68,2025,1,2,13,4,2025-02-13,AA,19805,AA,N110AN,117,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1950,2028,38.00,38.00,1.00,2,1900-1959,39.00,2107,0015,5.00,2323,0020,57.00,57.00,1.00,3,2300-2359,0.00,,0.00,393.00,412.00,368.00,1.00,2475.00,10,22.00,0.00,19.00,0.00,16.00,,,,0,,,,,,,,,,,,
69,2025,1,2,14,5,2025-02-14,AA,19805,AA,N101NN,117,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1950,1943,-7.00,0.00,0.00,-1,1900-1959,19.00,2002,2246,8.00,2323,2254,-29.00,0.00,0.00,-2,2300-2359,0.00,,0.00,393.00,371.00,344.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
70,2025,1,2,15,6,2025-02-15,AA,19805,AA,N105NN,117,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1950,1955,5.00,5.00,0.00,0,1900-1959,32.00,2027,2308,16.00,2323,2324,1.00,1.00,0.00,0,2300-2359,0.00,,0.00,393.00,389.00,341.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
71,2025,1,2,16,7,2025-02-16,AA,19805,AA,N112AN,117,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1950,2309,199.00,199.00,1.00,12,1900-1959,14.00,2323,0229,7.00,2323,0236,193.00,193.00,1.00,12,2300-2359,0.00,,0.00,393.00,387.00,366.00,1.00,2475.00,10,7.00,0.00,0.00,0.00,186.00,,,,0,,,,,,,,,,,,
72,2025,1,2,17,1,2025-02-17,AA,19805,AA,N116AN,117,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1950,2007,17.00,17.00,1.00,1,1900-1959,37.00,2044,0001,14.00,2323,0015,52.00,52.00,1.00,3,2300-2359,0.00,,0.00,393.00,428.00,377.00,1.00,2475.00,10,12.00,0.00,35.00,0.00,5.00,,,,0,,,,,,,,,,,,
73,2025,1,2,18,2,2025-02-18,AA,19805,AA,N110AN,117,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1950,1944,-6.00,0.00,0.00,-1,1900-1959,35.00,2019,2309,9.00,2323,2318,-5.00,0.00,0.00,-1,2300-2359,0.00,,0.00,393.00,394.00,350.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
74,2025,1,2,19,3,2025-02-19,AA,19805,AA,N102NN,117,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1950,1946,-4.00,0.00,0.00,-1,1900-1959,12.00,1958,2302,4.00,2323,2306,-17.00,0.00,0.00,-2,2300-2359,0.00,,0.00,393.00,380.00,364.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
75,2025,1,2,20,4,2025-02-20,AA,19805,AA,N113AN,117,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1950,1948,-2.00,0.00,0.00,-1,1900-1959,35.00,2023,2248,11.00,2323,2259,-24.00,0.00,0.00,-2,2300-2359,0.00,,0.00,393.00,371.00,325.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
76,2025,1,2,21,5,2025-02-21,AA,19805,AA,N103NN,117,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1950,2335,225.00,225.00,1.00,12,1900-1959,26.00,0001,0228,7.00,2323,0235,192.00,192.00,1.00,12,2300-2359,0.00,,0.00,393.00,360.00,327.00,1.00,2475.00,10,0.00,0.00,0.00,0.00,192.00,,,,0,,,,,,,,,,,,
77,2025,1,2,22,6,2025-02-22,AA,19805,AA,N105NN,117,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1950,2130,100.00,100.00,1.00,6,1900-1959,16.00,2146,2353,12.00,2323,0005,42.00,42.00,1.00,2,2300-2359,0.00,,0.00,393.00,335.00,307.00,1.00,2475.00,10,10.00,0.00,0.00,0.00,32.00,,,,0,,,,,,,,,,,,
78,2025,1,2,23,7,2025-02-23,AA,19805,AA,N101NN,117,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1950,2007,17.00,17.00,1.00,1,1900-1959,19.00,2026,2232,8.00,2323,2240,-43.00,0.00,0.00,-2,2300-2359,0.00,,0.00,393.00,333.00,306.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
79,2025,1,2,24,1,2025-02-24,AA,19805,AA,N107NN,117,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1950,1946,-4.00,0.00,0.00,-1,1900-1959,13.00,1959,2238,4.00,2323,2242,-41.00,0.00,0.00,-2,2300-2359,0.00,,0.00,393.00,356.00,339.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
80,2025,1,2,25,2,2025-02-25,AA,19805,AA,N117AN,117,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1950,1947,-3.00,0.00,0.00,-1,1900-1959,17.00,2004,2304,8.00,2323,2312,-11.00,0.00,0.00,-1,2300-2359,0.00,,0.00,393.00,385.00,360.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
81,2025,1,2,26,3,2025-02-26,AA,19805,AA,N109NN,117,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1950,1947,-3.00,0.00,0.00,-1,1900-1959,17.00,2004,2231,8.00,2323,2239,-44.00,0.00,0.00,-2,2300-2359,0.00,,0.00,393.00,352.00,327.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
82,2025,1,2,27,4,2025-02-27,AA,19805,AA,N112AN,117,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1950,1950,0.00,0.00,0.00,0,1900-1959,17.00,2007,2214,7.00,2323,2221,-62.00,0.00,0.00,-2,2300-2359,0.00,,0.00,393.00,331.00,307.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
83,2025,1,2,28,5,2025-02-28,AA,19805,AA,N103NN,117,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1950,1947,-3.00,0.00,0.00,-1,1900-1959,15.00,2002,2244,12.00,2323,2256,-27.00,0.00,0.00,-2,2300-2359,0.00,,0.00,393.00,369.00,342.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
84,2025,1,2,1,6,2025-02-01,AA,19805,AA,N102NN,171,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,0600,0732,92.00,92.00,1.00,6,0600-0659,28.00,0800,1040,8.00,0929,1048,79.00,79.00,1.00,5,0900-0959,0.00,,0.00,389.00,376.00,340.00,1.00,2475.00,10,79.00,0.00,0.00,0.00,0.00,,,,0,,,,,,,,,,,,
85,2025,1,2,2,7,2025-02-02,AA,19805,AA,N113AN,171,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,0600,0555,-5.00,0.00,0.00,-1,0600-0659,17.00,0612,0853,8.00,0929,0901,-28.00,0.00,0.00,-2,0900-0959,0.00,,0.00,389.00,366.00,341.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
86,2025,1,2,3,1,2025-02-03,AA,19805,AA,N103NN,171,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,0600,0556,-4.00,0.00,0.00,-1,0600-0659,23.00,0619,0907,10.00,0929,0917,-12.00,0.00,0.00,-1,0900-0959,0.00,,0.00,389.00,381.00,348.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
87,2025,1,2,4,2,2025-02-04,AA,19805,AA,N116AN,171,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,0600,0552,-8.00,0.00,0.00,-1,0600-0659,18.00,0610,0857,13.00,0929,0910,-19.00,0.00,0.00,-2,0900-0959,0.00,,0.00,389.00,378.00,347.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
88,2025,1,2,5,3,2025-02-05,AA,19805,AA,N105NN,171,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,0600,0552,-8.00,0.00,0.00,-1,0600-0659,26.00,0618,0947,9.00,0929,0956,27.00,27.00,1.00,1,0900-0959,0.00,,0.00,389.00,424.00,389.00,1.00,2475.00,10,0.00,0.00,27.00,0.00,0.00,,,,0,,,,,,,,,,,,
89,2025,1,2,6,4,2025-02-06,AA,19805,AA,N107NN,171,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,0600,0552,-8.00,0.00,0.00,-1,0600-0659,35.00,0627,0956,13.00,0929,1009,40.00,40.00,1.00,2,0900-0959,0.00,,0.00,389.00,437.00,389.00,1.00,2475.00,10,0.00,0.00,40.00,0.00,0.00,,,,0,,,,,,,,,,,,
90,2025,1,2,7,5,2025-02-07,AA,19805,AA,N112AN,171,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,0600,0550,-10.00,0.00,0.00,-1,0600-0659,14.00,0604,0917,13.00,0929,0930,1.00,1.00,0.00,0,0900-0959,0.00,,0.00,389.00,400.00,373.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
91,2025,1,2,8,6,2025-02-08,AA,19805,AA,N111ZM,171,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,0600,0554,-6.00,0.00,0.00,-1,0600-0659,20.00,0614,0918,11.00,0929,0929,0.00,0.00,0.00,0,0900-0959,0.00,,0.00,389.00,395.00,364.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
92,2025,1,2,9,7,2025-02-09,AA,19805,AA,N103NN,171,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,0600,0800,120.00,120.00,1.00,8,0600-0659,56.00,0856,1225,7.00,0929,1232,183.00,183.00,1.00,12,0900-0959,0.00,,0.00,389.00,452.00,389.00,1.00,2475.00,10,0.00,120.00,63.00,0.00,0.00,,,,0,,,,,,,,,,,,
93,2025,1,2,10,1,2025-02-10,AA,19805,AA,N110AN,171,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,0600,0554,-6.00,0.00,0.00,-1,0600-0659,14.00,0608,0940,8.00,0929,0948,19.00,19.00,1.00,1,0900-0959,0.00,,0.00,389.00,414.00,392.00,1.00,2475.00,10,0.00,0.00,19.00,0.00,0.00,,,,0,,,,,,,,,,,,
94,2025,1,2,11,2,2025-02-11,AA,19805,AA,N103NN,171,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,0600,0553,-7.00,0.00,0.00,-1,0600-0659,17.00,0610,0928,6.00,0929,0934,5.00,5.00,0.00,0,0900-0959,0.00,,0.00,389.00,401.00,378.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
95,2025,1,2,12,3,2025-02-12,AA,19805,AA,N112AN,171,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,0600,0609,9.00,9.00,0.00,0,0600-0659,30.00,0639,0943,10.00,0929,0953,24.00,24.00,1.00,1,0900-0959,0.00,,0.00,389.00,404.00,364.00,1.00,2475.00,10,0.00,9.00,15.00,0.00,0.00,,,,0,,,,,,,,,,,,
96,2025,1,2,13,4,2025-02-13,AA,19805,AA,N110AN,171,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,0600,0559,-1.00,0.00,0.00,-1,0600-0659,25.00,0624,0932,13.00,0929,0945,16.00,16.00,1.00,1,0900-0959,0.00,,0.00,389.00,406.00,368.00,1.00,2475.00,10,0.00,0.00,16.00,0.00,0.00,,,,0,,,,,,,,,,,,
97,2025,1,2,14,5,2025-02-14,AA,19805,AA,N101NN,171,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,0600,0555,-5.00,0.00,0.00,-1,0600-0659,19.00,0614,0918,7.00,0929,0925,-4.00,0.00,0.00,-1,0900-0959,0.00,,0.00,389.00,390.00,364.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
98,2025,1,2,15,6,2025-02-15,AA,19805,AA,N105NN,171,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,0600,0602,2.00,2.00,0.00,0,0600-0659,16.00,0618,0925,7.00,0929,0932,3.00,3.00,0.00,0,0900-0959,0.00,,0.00,389.00,390.00,367.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
99,2025,1,2,16,7,2025-02-16,AA,19805,AA,N112AN,171,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,0600,0557,-3.00,0.00,0.00,-1,0600-0659,19.00,0616,0913,6.00,0929,0919,-10.00,0.00,0.00,-1,0900-0959,0.00,,0.00,389.00,382.00,357.00,1.00,2475.00,10,,,,,,,,,0,,,,,,,,,,,,
100,2025,1,2,17,1,2025-02-17,AA,19805,AA,N116AN,171,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,0600,0619,19.00,19.00,1.00,1,0600-0659,18.00,0637,1007,6.00,0929,1013,44.00,44.00,1.00,2,0900-0959,0.00,,0.00,389.00,414.00,390.00,1.00,2475.00,10,19.00,0.00,25.00,0.00,0.00,,,,0,,,,,,,,,,,,
